CO_IES,NO_IES,CO_CURSO,NO_CURSO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,ID_ALUNO,TP_COR_RACA,TP_SEXO,NU_IDADE,TP_NACIONALIDADE,IN_DEFICIENCIA,DT_INGRESSO_CURSO,IN_RESERVA_VAGAS,IN_FINANCIAMENTO_ESTUDANTIL,IN_APOIO_SOCIAL,IN_ATIVIDADE_EXTRACURRICULAR,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_MATRICULA,IN_CONCLUINTE,TP_SITUACAO
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,5BA62D746F96642AA58ECC97DE3C436C,3,2,24,1,0,2018-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,9A369E395A40B07492CF434879A4C65D,3,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,718DE098C8E39000D4629BF47161990F,1,2,26,1,0,2018-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,094D6E4B77C0F85178E80998432E5462,1,2,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,7F8D0489E327D02129E772F22C62BA20,1,1,19,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,038F9946510F780D9A70ECA794612F8D,1,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,2117C73552CCDBF92A39183176C06A18,3,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,7805D98AFC8943542E82BDDAF9DDA6CD,0,2,18,1,0,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,5AFF726948CBE76FB1CA9FE9127B7698,1,2,18,1,0,2018-01-01,0,0,0,0,2,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,8DC66DA1E8E436C2D663255E4584EBE6,1,2,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,32062BFDD926694BA37F4E29B3FC338B,1,2,25,1,0,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,C9BA0184DCD06612908D7E0529CF462D,1,2,20,1,0,2018-01-01,0,0,0,0,2,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,327129E776715875FA3D23C2AAC1AB7E,1,2,17,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,AA9CD135F51D5DF2A5B55BDBF8F69FFA,1,2,19,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,FB9044F9EAB4D75FC6BD359E9642FF73,1,2,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,F678D3422A3343093176575EB8B2F873,2,2,19,1,0,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,0214A94CDA7A2FC05573D0FD1FFC931F,1,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,DBDC4362FCFDBFFDD29488EAA94E4C21,1,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,71B3B567184E9A2553CFD44BB0559411,1,2,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,5F2EF7B210D58DD3F43C908E0999E31E,1,2,19,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,4BF305308C40100F80F2E57370797DBB,1,1,21,1,0,2018-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,98446890597AEB5083E9DFF67656D760,1,1,18,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,61BD09EB04E123938E9AA8A98F6BCC3E,1,2,18,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,C7003C6D5CC6BE25C3684744A7DE861E,1,2,19,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,1A01E103EA3A24D337C70B073553E865,1,2,21,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,F229FE6BCC9B368039A97BA914FB325D,2,1,22,1,0,2018-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,68597,SISTEMA DE INFORMAÇÃO,3,1,1,8267E514C7294D6356C8D3C5B7C41D76,1,2,19,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,CA92A024C19AADE3A8E34E7389EC6F5B,1,1,37,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,2084162A63557BB2ED745495DDF9A3D5,3,1,26,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,0FE8D48246A1F11586AA1A263CA121A0,0,1,26,1,0,2014-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,973CD2432012372C8106F5E641268EB7,0,1,28,1,0,2013-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,0839F2B2D9BC4DE2C3205A50226CE846,1,1,29,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,B3DE0586991FCE4DC1E7B8F51D17C952,0,1,25,1,0,2013-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,4DA0EE797EB59A4F2CE5DE9598C96681,1,1,26,1,0,2018-01-01,0,0,0,0,2,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,779E2732670A64A28E7CF4963A917E9D,1,1,25,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,0575903773E7E4E590F514198D1E2E02,1,1,30,1,0,2013-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,0234CFF8E785DB288A562D5EAA5F2D7B,2,2,24,1,0,2017-07-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,66712A87C814FEEAB4128D916E0F99A0,3,2,33,1,0,2018-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,2AA04A5729A4E5A9D4F5B6CEBF97641F,3,1,29,1,0,2015-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,F84815E92279A9DF83EE143CEDE074DA,3,1,38,1,1,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,80EEC905448838E8AE3FE53A45DF9694,1,1,30,1,0,2015-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,F68958D5AC95924A8482C4375AD06062,1,1,27,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,ED08E919F0BBD841459F25325A17FB76,0,1,32,1,0,2013-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,F811590DB8691335291274694F87FE83,3,1,25,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,494D48820A25F233436A8E6BD520E1F4,0,1,27,1,0,2016-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,84562090206DB57CB8DDD61EBCDE63DA,1,2,23,1,0,2014-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,82DF86984D604A1BEB60E6861E6674BB,1,1,26,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,C3202DB95A53A3C656B8243B7D5F5B1A,1,1,28,1,0,2017-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,B7B7B8570FF10B8772C1AAD6553DD5E9,1,2,25,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,25926DBE60E492CA903900DEDD90A480,3,1,24,1,0,2014-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,FBB4BF4D8F044FA8A19D63CDEEB24382,1,1,27,1,0,2014-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,B70B9333C122E8C379952917EFC41743,1,1,32,1,0,2014-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,3E07B9E562B4847A911CE49640A44551,0,1,58,1,0,2014-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,A923AA8E593728FEAFFBDBC379F7BE86,3,1,27,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,2E3EA0FA7F3CAAB00AD840F7F3C97FE0,1,1,22,1,0,2018-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,8CF93C3FE1D12C9E8852682888E90137,3,2,37,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,71AA6323CB79FDB817686C0D408663EA,1,1,25,1,0,2015-07-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,C1A0D79739F3605FA70343F26F724DE3,1,1,36,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,220BE277F43B87A7D443E18C3A35C0D9,1,2,21,1,0,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,DDB913DF838E999D370C1BC8065E9B44,1,2,24,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,60D85CC9369430514DE7F30110590AF3,1,1,27,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,29F1D13CF43967BCE3A5B582FFCC932B,1,1,28,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,E00FC5223C6CB2745BFD436D3D051F3C,1,1,23,1,0,2015-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,72E4803625EA9BD17B371C978DBDA9E3,1,1,22,1,0,2015-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,9DE7FC38400B66ED3558FDECD2B3C592,1,1,24,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,BA6D11AE6C4844715108498001DD1BF7,1,1,39,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,BB08B48B5B2C59EB5CBEB949A42574EB,1,1,33,1,0,2015-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,06E21DED5E1E74D5B38AC7EBD4E7A44A,1,1,26,1,0,2015-07-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,9303BE5EADA4731902EA40706500BCFE,0,1,25,1,0,2015-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,618E9730160A9175544D475E7B90C66E,1,1,21,1,0,2015-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,DBF8E58975CBC6E9160AE557E0D1ED9B,1,2,25,1,0,2015-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,5164048F2A1C40AA509E0BBE9E6B162F,0,1,25,1,0,2015-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,89160824C2C309414C63A6241AC19FFA,1,2,39,1,0,2015-07-01,0,0,0,0,2,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,3122CE27D50FB350DE6D1712AEBBB5CF,0,2,28,1,0,2015-01-01,0,0,0,0,2,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,1660EF92FC54A44F1C0FCC9D2B2DB431,3,1,34,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,1BEDA47502ECF4E6C30838B384E17999,3,1,21,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,72569151A5EE4575915A9669BEDF3052,3,1,27,1,0,2018-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,696BCACC58C0E16A1B706FBFCCF88516,1,1,24,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,66BDD0ABDEEE5054F62DFC80CC88F13E,1,1,24,1,0,2016-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,DFC1969B7D4E99B3216F77DE2F3D174A,1,1,24,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,85C81CFC1FFFE917BA1B046802255645,1,1,30,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,DE4977A0E4296ABFCD133BD19CE50545,3,2,21,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,A5C8B1119412AFEE9C7114901B41353C,1,2,22,1,0,2016-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,CEA82C5EA5C1351677CBAEE6E5724A69,1,1,23,1,0,2016-01-01,0,0,0,0,2,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,E47618133389DEFE0B41D9E28130103F,1,2,20,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,233439F0F5DA1D7A58CEEC649497B911,1,2,21,1,0,2018-07-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,10B7306100514F191023557B9F26B820,3,2,22,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,D6538301FE8EFA3C7C0697D7FE7231E7,1,1,22,1,0,2016-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,2355133A741E6FA30106464C9A45BF14,2,2,22,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,77FB0F787815BC7686ACEAEB5A0D26A4,1,1,21,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,114DD368D5CE54667256F09C4E4658DF,1,1,30,1,0,2016-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,64A482CF665C17250BF7CCCC9B43D828,3,1,34,1,0,2016-01-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,E69DE487F6F8B73A96120579A872E697,2,2,23,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,93A1B4A706ACDAB1CD20DDC117615AAF,1,1,23,1,0,2016-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,4D51A9864F223313EE0E5049F3C5A9E1,1,2,20,1,0,2016-07-01,0,0,0,0,1,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,28C32958CBCF7F623DD33289BF884233,1,1,24,1,0,2016-07-01,0,0,0,0,2,1,1,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,9FC7C74665899A10C1AE0A65EBB4E961,1,1,28,1,0,2016-07-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,02FD8B312B156943383CFA79A17DB1C7,1,1,22,1,0,2017-01-01,0,0,0,0,1,0,0,0
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,8D748722D4E0C310B8D0F59995E49463,1,1,21,1,0,2017-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,D5465C8E4ADD9B20197EFA2CDAB22949,1,1,20,1,0,2018-07-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,521CB7DBAC595696D1DC27E8DE843F43,1,1,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,F7343A503E8FE9DE9E80F4625ACBD2DC,1,1,19,1,0,2018-07-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,77296F1C0A065A3CFA0D259935B6730C,3,1,22,1,0,2016-01-01,0,0,0,0,1,0,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,2A0E8F906EE4897D4A67FF08FD7548AD,1,1,21,1,0,2018-01-01,0,0,0,0,1,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,A83D4ADF2B5B2FA65BCFE99B7D089581,3,1,19,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,0160D61BE8CD655002AC0C06DAEE1B3B,1,1,19,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,5D1D4111323E4474C81A37AAED58D632,1,1,19,1,0,2017-01-01,0,0,0,0,2,1,0,1
1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,1168331,GESTÃO DE RECURSOS HUMANOS,3,3,1,D32A4C7BE35125194082006C8E469201,1,1,22,1,1,2017-01-01,0,0,0,0,1,1,0,1
